atm_id,date,total_withdrawals,total_deposits,cash_demand_next_day
ATM_0044,2022-06-21,28056,3981,22588
ATM_0044,2022-06-24,61946,18319,45869
ATM_0044,2022-06-28,60591,8786,58716
ATM_0044,2022-06-30,93917,20482,69910
ATM_0044,2022-07-02,46920,9243,38870
ATM_0044,2022-07-04,59239,11630,46371
ATM_0044,2022-07-30,23473,7669,19909
ATM_0044,2022-07-31,17584,7894,11454
ATM_0044,2022-08-08,85236,14749,71305
ATM_0044,2022-08-28,53816,7561,39728
ATM_0044,2022-09-01,106128,36380,76107
ATM_0044,2022-09-04,106300,39174,78965
ATM_0044,2022-09-05,83104,29934,45904
ATM_0044,2022-09-06,51066,6222,57437
ATM_0044,2022-09-14,52118,0,52323
ATM_0044,2022-09-29,38795,15155,20242
ATM_0044,2022-10-03,128295,27318,121565
ATM_0044,2022-10-07,44710,14074,46949
ATM_0044,2022-10-08,70200,11865,69603
ATM_0044,2022-10-15,66289,11836,55241
ATM_0044,2022-10-30,37997,4479,33842
ATM_0044,2022-11-05,31373,460,25488
ATM_0044,2022-11-07,38352,6665,28909
ATM_0044,2022-11-08,47342,7854,34469
ATM_0044,2022-11-17,55135,17770,46574
ATM_0044,2022-11-20,53048,17545,37759
ATM_0044,2022-11-21,103924,32974,92029
ATM_0044,2022-11-25,37804,6527,32887
ATM_0044,2022-12-01,21999,7877,18541
ATM_0044,2022-12-05,45813,13527,33250
ATM_0044,2022-12-06,87056,14326,82963
ATM_0044,2022-12-07,38003,8145,37904
ATM_0044,2022-12-14,60995,536,58064
ATM_0044,2022-12-21,76951,12197,67328
ATM_0044,2022-12-22,61278,15014,41939
ATM_0044,2022-12-28,44214,12172,38421
ATM_0044,2023-01-05,43202,10315,36522
ATM_0044,2023-01-13,25081,17749,16966
ATM_0044,2023-01-15,54796,9514,56019
ATM_0044,2023-01-31,59707,3871,74340
ATM_0044,2023-02-01,39031,14201,24380
ATM_0044,2023-02-08,59758,12764,58805
ATM_0044,2023-02-19,41346,3398,52332
ATM_0044,2023-03-08,48842,12714,40278
ATM_0044,2023-03-10,56326,16550,45187
ATM_0044,2023-03-11,54460,2208,57642
ATM_0044,2023-03-14,39079,6770,36335
ATM_0044,2023-03-16,56750,7052,49370
ATM_0044,2023-03-24,57295,4971,45531
ATM_0044,2023-03-25,59442,5978,68185
ATM_0044,2023-04-01,37663,15605,20878
ATM_0044,2023-04-11,50795,14326,43834
ATM_0044,2023-04-20,52836,7159,56060
ATM_0044,2023-05-01,32082,11429,20146
ATM_0044,2023-05-03,25171,10833,23401
ATM_0044,2023-05-05,40414,3346,43894
ATM_0044,2023-05-06,50619,12215,34362
ATM_0044,2023-05-09,65521,4577,52786
ATM_0044,2023-05-19,27455,11268,17286
ATM_0044,2023-05-23,144249,30033,122607
ATM_0044,2023-06-09,65169,13733,51614
ATM_0044,2023-06-14,68060,7715,62257
ATM_0044,2023-06-15,61842,19109,55780
ATM_0044,2023-06-19,70624,11252,61121
ATM_0044,2023-06-22,103602,22801,80821
ATM_0044,2023-06-23,49046,2745,55442
ATM_0044,2023-06-30,65459,7367,68683
ATM_0044,2023-07-01,44859,8142,41707
ATM_0044,2023-07-14,101413,21687,85884
ATM_0044,2023-07-16,57371,8854,50082
ATM_0044,2023-07-25,69924,11737,69110
ATM_0044,2023-07-26,47745,11000,43761
ATM_0044,2023-07-30,49317,7878,46407
ATM_0044,2023-07-31,45825,7236,40402
ATM_0044,2023-08-04,90619,27151,71898
ATM_0044,2023-08-13,32004,0,32168
ATM_0044,2023-08-23,65015,6729,66747
ATM_0044,2023-08-26,35388,13517,28921
ATM_0044,2023-08-31,49013,2759,39942
ATM_0044,2023-09-03,34637,19270,15764
ATM_0044,2023-09-05,59445,9547,57446
ATM_0044,2023-09-06,28274,8538,21550
ATM_0044,2023-09-10,58260,14340,45723
ATM_0044,2023-09-13,114505,34411,77107
ATM_0044,2023-09-22,51476,8870,45339
ATM_0044,2023-09-25,69062,11797,44995
ATM_0044,2023-09-26,22398,9838,12241
ATM_0044,2023-09-29,45249,1700,45683
ATM_0044,2023-10-08,52984,16178,45345
ATM_0044,2023-10-11,44504,10883,33259
ATM_0044,2023-10-15,55747,7999,50279
ATM_0044,2023-10-23,20893,5603,18511
ATM_0044,2023-10-31,95173,20905,89567
ATM_0044,2023-11-11,52941,5479,50872
ATM_0044,2023-11-14,57374,5155,47511
ATM_0044,2023-11-19,48208,7507,33655
ATM_0044,2023-11-27,64420,17919,53512
ATM_0044,2023-11-28,126944,33143,79377
ATM_0044,2023-12-04,29480,12946,20941
ATM_0044,2023-12-08,67433,1839,65371
ATM_0044,2023-12-11,61348,6965,44692
ATM_0044,2023-12-16,59683,10096,60459
ATM_0044,2023-12-18,40660,16355,36793
ATM_0044,2023-12-19,47987,4688,50124
ATM_0044,2023-12-22,62438,5032,51294
ATM_0044,2023-12-28,39397,5909,34998
ATM_0045,2022-01-09,68450,8578,57750
ATM_0045,2022-01-11,67528,4465,56697
ATM_0045,2022-01-21,67352,8597,47786
ATM_0045,2022-01-29,29291,7819,19070
ATM_0045,2022-02-17,41159,11171,46089
ATM_0045,2022-02-18,60618,8096,62709
ATM_0045,2022-02-26,35657,9742,30530
ATM_0045,2022-02-28,48213,0,61439
ATM_0045,2022-03-06,26442,17785,14783
ATM_0045,2022-03-12,29567,13734,15589
ATM_0045,2022-03-22,58964,17304,45779
ATM_0045,2022-03-28,66117,17053,63521
ATM_0045,2022-04-03,65320,20442,49049
ATM_0045,2022-04-05,38115,7939,32331
ATM_0045,2022-04-07,9881,10412,2708
ATM_0045,2022-04-13,56592,9508,39897
ATM_0045,2022-04-28,73212,18979,66038
ATM_0045,2022-05-12,49887,12016,35702
ATM_0045,2022-05-16,54567,19279,52431
ATM_0045,2022-05-17,62851,11990,60259
ATM_0045,2022-05-22,71306,15063,52371
ATM_0045,2022-05-25,40687,103,41937
ATM_0045,2022-06-06,42827,8476,36302
ATM_0045,2022-06-17,47980,11179,43907
ATM_0045,2022-06-24,59148,9800,53634
ATM_0045,2022-07-01,64312,5011,65458
ATM_0045,2022-07-12,87581,7741,80604
ATM_0045,2022-07-14,41835,4611,36516
ATM_0045,2022-07-25,26237,2094,27588
ATM_0045,2022-08-16,78198,2869,68389
ATM_0045,2022-09-04,21965,6340,15101
ATM_0045,2022-09-09,37090,4565,34601
ATM_0045,2022-09-10,45608,11574,38046
ATM_0045,2022-09-11,54860,16009,31492
ATM_0045,2022-09-15,57055,13273,51788
ATM_0045,2022-09-23,40943,3182,36826
ATM_0045,2022-09-25,28936,18366,18209
ATM_0045,2022-10-02,62666,15508,54444
ATM_0045,2022-10-06,52704,8980,46446
ATM_0045,2022-10-12,71624,11443,77420
ATM_0045,2022-10-31,60605,10886,53718
ATM_0045,2022-11-05,51111,1483,48807
ATM_0045,2022-11-12,37967,4264,40763
ATM_0045,2022-11-27,48371,15158,29581
ATM_0045,2022-11-28,54906,3399,51473
ATM_0045,2022-12-01,44624,6762,54895
ATM_0045,2022-12-03,71166,4692,78796
ATM_0045,2022-12-04,39912,11116,34337
ATM_0045,2022-12-05,65843,6319,59039
ATM_0045,2022-12-07,57580,12639,52620
ATM_0045,2022-12-09,48177,5699,51134
ATM_0045,2022-12-12,29693,13124,24386
ATM_0045,2022-12-18,28298,4202,26086
ATM_0045,2022-12-29,43757,0,37831
ATM_0045,2023-01-15,104306,25871,75314
ATM_0045,2023-01-29,47794,12064,43412
ATM_0045,2023-02-12,53279,7768,44425
ATM_0045,2023-02-13,67590,7619,59416
ATM_0045,2023-02-16,41838,9186,29518
ATM_0045,2023-03-15,66896,18009,44949
ATM_0045,2023-03-22,58152,10999,51364
ATM_0045,2023-03-30,41265,7690,31734
ATM_0045,2023-04-10,85450,23791,68412
ATM_0045,2023-04-11,43028,18914,30337
ATM_0045,2023-04-18,51047,17761,42389
ATM_0045,2023-04-30,41765,2262,36079
ATM_0045,2023-05-02,55731,16723,48601
ATM_0045,2023-05-03,33188,10803,27733
ATM_0045,2023-05-08,118822,7742,112883
ATM_0045,2023-06-09,59891,10390,64979
ATM_0045,2023-06-19,48291,10075,47141
ATM_0045,2023-06-21,56137,9440,48526
ATM_0045,2023-07-09,35240,1911,33889
ATM_0045,2023-07-23,51022,9190,50366
ATM_0045,2023-07-25,72950,14105,63901
ATM_0045,2023-08-06,66114,15900,59452
ATM_0045,2023-08-08,12076,4654,10370
ATM_0045,2023-09-09,43907,5265,47383
ATM_0045,2023-09-10,70730,12294,66923
ATM_0045,2023-09-11,51658,6868,42153
ATM_0045,2023-09-20,41233,4115,31646
ATM_0045,2023-09-25,41810,3251,45413
ATM_0045,2023-10-19,48208,15772,42209
ATM_0045,2023-10-20,72440,8531,60057
ATM_0045,2023-10-21,30542,1579,30649
ATM_0045,2023-10-24,61512,9991,54351
ATM_0045,2023-10-27,44737,0,47640
ATM_0045,2023-11-02,75275,0,69504
ATM_0045,2023-11-15,52991,1694,51319
ATM_0045,2023-11-22,107105,6347,102871
ATM_0045,2023-11-23,104261,16220,98049
ATM_0045,2023-12-06,31745,17954,11483
ATM_0045,2023-12-10,49474,10162,33081
ATM_0045,2023-12-22,77061,8451,65280
ATM_0045,2023-12-25,41659,0,53662
ATM_0045,2023-12-29,56947,8218,42540
ATM_0045,2023-12-30,27371,18536,13825
ATM_0046,2022-01-02,42424,14746,32322
ATM_0046,2022-01-13,73697,5510,59857
ATM_0046,2022-02-01,111404,19349,86867
ATM_0046,2022-02-12,62318,12774,74152
ATM_0046,2022-02-15,55084,15701,39201
ATM_0046,2022-02-18,63734,15932,53973
ATM_0046,2022-03-01,35212,8579,31092
ATM_0046,2022-03-04,70145,14370,49343
ATM_0046,2022-03-09,59714,12467,51057
ATM_0046,2022-03-12,36825,8109,25299
ATM_0046,2022-03-17,47938,14764,37127
ATM_0046,2022-03-20,46494,18039,34370
ATM_0046,2022-04-02,64259,5369,51515
ATM_0046,2022-04-06,31823,14117,22503
ATM_0046,2022-04-09,42110,21558,22520
ATM_0046,2022-04-13,58860,13996,65070
ATM_0046,2022-04-16,49747,13210,37107
ATM_0046,2022-04-30,73848,6399,67316
ATM_0046,2022-05-01,109268,19069,99439
ATM_0046,2022-05-11,20876,0,20985
ATM_0046,2022-05-16,22445,1146,32576
ATM_0046,2022-05-17,25982,4868,21012
ATM_0046,2022-05-19,41218,17437,30999
ATM_0046,2022-05-20,37088,15204,19185
ATM_0046,2022-05-23,41744,14216,34677
ATM_0046,2022-05-24,62153,17634,55095
ATM_0046,2022-05-29,60166,11325,50467
ATM_0046,2022-05-30,52558,12519,38245
ATM_0046,2022-06-01,53250,12873,50240
ATM_0046,2022-06-03,38484,17228,23645
ATM_0046,2022-06-04,45165,14991,29811
ATM_0046,2022-06-07,52891,10647,52628
ATM_0046,2022-06-18,47471,11959,30775
ATM_0046,2022-07-04,72127,2519,77676
ATM_0046,2022-07-06,49891,9615,42606
ATM_0046,2022-07-10,50480,5616,55148
ATM_0046,2022-07-14,61325,14929,55586
ATM_0046,2022-07-23,91531,28466,70241
ATM_0046,2022-07-29,43105,4600,37187
ATM_0046,2022-08-01,72927,12539,53687
ATM_0046,2022-08-04,60101,14790,55225
ATM_0046,2022-08-06,68582,2511,61609
ATM_0046,2022-08-23,55786,13513,52997
ATM_0046,2022-08-31,30306,10969,26548
ATM_0046,2022-09-01,59169,11172,44703
ATM_0046,2022-09-18,51271,0,58242
ATM_0046,2022-09-23,36667,9201,32361
ATM_0046,2022-10-05,52497,7979,41253
ATM_0046,2022-10-06,33577,14686,37278
ATM_0046,2022-10-22,57042,7751,38199
ATM_0046,2022-10-25,26395,11860,22753
ATM_0046,2022-10-29,58285,8575,53707
ATM_0046,2022-11-06,107790,14770,114724
ATM_0046,2022-11-09,60229,15458,50168
ATM_0046,2022-11-22,46556,14982,45783
ATM_0046,2022-12-04,27506,2270,26675
ATM_0046,2022-12-08,113598,18134,87108
ATM_0046,2022-12-17,54104,17834,37635
ATM_0046,2022-12-26,62459,20994,57102
ATM_0046,2023-01-10,73108,4235,86833
ATM_0046,2023-01-18,60085,10833,48211
ATM_0046,2023-01-19,29962,19238,21401
ATM_0046,2023-02-01,73090,12185,63748
ATM_0046,2023-02-03,66835,10015,74210
ATM_0046,2023-02-19,65488,5171,51839
ATM_0046,2023-02-22,36990,246,30721
ATM_0046,2023-02-24,59382,14426,46227
ATM_0046,2023-03-09,35609,4090,40421
ATM_0046,2023-03-19,68891,13620,67924
ATM_0046,2023-03-22,43239,13587,42137
ATM_0046,2023-04-01,109106,11600,81159
ATM_0046,2023-04-04,68543,19313,38869
ATM_0046,2023-04-05,83554,0,93432
ATM_0046,2023-04-10,41244,6799,32656
ATM_0046,2023-05-14,74962,7619,72192
ATM_0046,2023-05-16,45273,12527,40381
ATM_0046,2023-05-17,53633,10415,49750
ATM_0046,2023-05-19,24490,6326,22175
ATM_0046,2023-06-07,33511,13627,25789
ATM_0046,2023-06-10,60374,9986,46132
ATM_0046,2023-06-17,68795,9548,51538
ATM_0046,2023-06-19,33379,18879,20985
ATM_0046,2023-06-22,106084,15694,92144
ATM_0046,2023-06-23,36960,9945,24532
ATM_0046,2023-06-25,63569,7653,50455
ATM_0046,2023-07-07,61055,2142,49123
ATM_0046,2023-08-11,109094,25407,96300
ATM_0046,2023-08-13,52912,12937,50959
ATM_0046,2023-08-29,28628,8937,28244
ATM_0046,2023-09-03,33520,17102,16726
ATM_0046,2023-09-16,31633,0,29875
ATM_0046,2023-10-07,57233,10928,59669
ATM_0046,2023-10-16,34251,11346,25528
ATM_0046,2023-10-21,62876,8826,56352
ATM_0046,2023-10-24,30731,14889,18052
ATM_0046,2023-10-27,28356,5042,28571
ATM_0046,2023-10-31,61320,773,56944
ATM_0046,2023-11-07,103031,28474,75832
ATM_0046,2023-11-08,44318,20413,22104
ATM_0046,2023-11-17,48327,16845,36183
ATM_0046,2023-11-18,53323,12977,51508
ATM_0046,2023-11-24,41213,14794,20327
ATM_0046,2023-11-25,23286,14629,13173
ATM_0046,2023-12-09,70243,6963,69911
ATM_0046,2023-12-13,58875,12778,53371
ATM_0046,2023-12-18,39840,15055,36809
ATM_0047,2022-01-20,23478,4724,15608
ATM_0047,2022-01-23,26966,13783,17061
ATM_0047,2022-01-24,91840,23823,79758
ATM_0047,2022-01-27,73040,12987,51467
ATM_0047,2022-02-03,40502,7375,35400
ATM_0047,2022-02-05,83187,11866,59534
ATM_0047,2022-02-11,47877,6564,38291
ATM_0047,2022-02-12,43095,7976,37768
ATM_0047,2022-02-25,51275,16746,41845
ATM_0047,2022-03-05,118396,36307,85686
ATM_0047,2022-03-10,115058,21795,102622
ATM_0047,2022-03-14,27215,4613,21976
ATM_0047,2022-03-15,71033,12141,67091
ATM_0047,2022-03-22,48433,9155,31596
ATM_0047,2022-03-25,61967,632,62450
ATM_0047,2022-03-29,50121,9961,34272
ATM_0047,2022-04-01,51976,11812,43085
ATM_0047,2022-04-14,109101,30933,78731
ATM_0047,2022-04-20,36466,7860,36976
ATM_0047,2022-04-26,31185,12332,24217
ATM_0047,2022-04-28,37872,7491,38027
ATM_0047,2022-05-02,46970,13846,38057
ATM_0047,2022-05-15,62687,14364,63300
ATM_0047,2022-05-19,127957,12948,122731
ATM_0047,2022-05-26,23772,15162,13733
ATM_0047,2022-05-29,31324,7566,23831
ATM_0047,2022-06-04,42144,13658,35621
ATM_0047,2022-06-07,94334,20088,73469
ATM_0047,2022-06-23,71210,6410,70188
ATM_0047,2022-07-04,55136,9630,46605
ATM_0047,2022-07-17,64375,10258,66243
ATM_0047,2022-07-18,55225,5510,54431
ATM_0047,2022-07-22,69906,9616,46857
ATM_0047,2022-07-31,45705,2816,40695
ATM_0047,2022-08-04,65841,13941,51366
ATM_0047,2022-08-08,47191,15163,40629
ATM_0047,2022-08-13,44353,11580,35480
ATM_0047,2022-08-20,57228,12242,42242
ATM_0047,2022-08-28,45477,12658,37828
ATM_0047,2022-08-29,53117,6963,53567
ATM_0047,2022-09-08,71856,4380,73681
ATM_0047,2022-09-13,54904,5824,40344
ATM_0047,2022-09-19,32067,13123,25305
ATM_0047,2022-09-21,10728,10675,4077
ATM_0047,2022-10-02,41799,9496,28299
ATM_0047,2022-10-07,37801,8050,38841
ATM_0047,2022-10-10,77718,15952,69187
ATM_0047,2022-10-14,37160,5571,33377
ATM_0047,2022-10-25,53510,8757,46001
ATM_0047,2022-10-26,51069,13194,40150
ATM_0047,2022-11-02,78103,5532,91176
ATM_0047,2022-11-18,104983,19971,100201
ATM_0047,2022-11-22,46361,4003,37338
ATM_0047,2022-12-06,50128,6945,50135
ATM_0047,2022-12-09,57473,16621,38712
ATM_0047,2022-12-11,51535,0,59249
ATM_0047,2023-01-10,80521,14107,71665
ATM_0047,2023-01-15,25791,4257,28062
ATM_0047,2023-01-17,53621,11626,39566
ATM_0047,2023-01-18,48442,4097,50246
ATM_0047,2023-01-20,78314,5173,89464
ATM_0047,2023-01-27,34761,3913,35135
ATM_0047,2023-01-31,46734,9476,37495
ATM_0047,2023-02-06,46348,10576,42151
ATM_0047,2023-02-12,64500,17531,46296
ATM_0047,2023-02-18,52693,12937,38291
ATM_0047,2023-02-27,53021,10818,51368
ATM_0047,2023-03-11,39592,9503,32879
ATM_0047,2023-03-23,56768,15079,44051
ATM_0047,2023-03-30,48752,16886,32509
ATM_0047,2023-03-31,40874,12962,24774
ATM_0047,2023-04-01,13617,11994,4243
ATM_0047,2023-04-08,96738,18718,68987
ATM_0047,2023-04-09,36652,5196,27569
ATM_0047,2023-04-15,56292,13611,58155
ATM_0047,2023-04-16,40990,8541,28407
ATM_0047,2023-04-18,57450,8146,42908
ATM_0047,2023-05-11,61395,9527,60592
ATM_0047,2023-05-13,88379,23047,86466
ATM_0047,2023-05-14,58567,11218,46298
ATM_0047,2023-05-30,60266,7894,66644
ATM_0047,2023-06-01,24391,23713,14287
ATM_0047,2023-06-13,55525,14886,34347
ATM_0047,2023-06-26,57604,8477,56168
ATM_0047,2023-06-28,20017,9058,11750
ATM_0047,2023-07-02,49477,8422,49730
ATM_0047,2023-07-13,82556,10330,86004
ATM_0047,2023-07-22,40444,11820,32734
ATM_0047,2023-08-05,96448,10142,87437
ATM_0047,2023-08-06,60862,4001,67113
ATM_0047,2023-08-14,30165,3847,28204
ATM_0047,2023-08-29,64448,14472,60652
ATM_0047,2023-09-05,64757,10629,52565
ATM_0047,2023-09-10,43944,14145,23929
ATM_0047,2023-09-18,52829,15835,33051
ATM_0047,2023-09-20,33352,4981,33898
ATM_0047,2023-09-28,50515,8817,35341
ATM_0047,2023-09-29,27454,14978,16499
ATM_0047,2023-10-03,70908,5907,64552
ATM_0047,2023-10-06,38279,13456,23250
ATM_0047,2023-10-07,40876,11815,32473
ATM_0047,2023-10-13,40248,7740,25951
ATM_0047,2023-10-24,46602,11836,42150
ATM_0047,2023-10-27,32680,4203,26808
ATM_0047,2023-11-24,54865,4818,48800
ATM_0047,2023-11-26,28916,5075,20883
ATM_0047,2023-12-01,40807,2314,43776
ATM_0047,2023-12-04,43113,6526,42763
ATM_0047,2023-12-10,76347,15722,60353
ATM_0047,2023-12-23,70487,8458,76882
ATM_0047,2023-12-28,61032,10148,52433
ATM_0047,2023-12-31,34771,10852,27904
ATM_0047,2024-01-01,42621,617,42432
ATM_0048,2022-01-04,12761,5754,8367
ATM_0048,2022-02-04,16747,5171,11292
ATM_0048,2022-02-08,87709,26255,87667
ATM_0048,2022-02-15,67229,12144,45232
ATM_0048,2022-02-16,69745,0,74095
ATM_0048,2022-02-25,17344,10892,19813
ATM_0048,2022-03-22,93221,25438,70764
ATM_0048,2022-03-23,17793,14991,18707
ATM_0048,2022-04-03,60825,4354,61845
ATM_0048,2022-04-10,29082,8450,19582
ATM_0048,2022-04-14,54528,7471,45942
ATM_0048,2022-04-24,48408,7619,44130
ATM_0048,2022-04-29,48704,9728,43484
ATM_0048,2022-05-05,86539,3324,78488
ATM_0048,2022-05-12,42941,2936,37450
ATM_0048,2022-05-15,40043,8071,42162
ATM_0048,2022-05-27,33358,18563,17562
ATM_0048,2022-05-28,71359,17068,52698
ATM_0048,2022-06-04,45417,7013,36306
ATM_0048,2022-06-08,44982,18827,42815
ATM_0048,2022-06-13,83102,6143,74174
ATM_0048,2022-06-29,62657,8243,54980
ATM_0048,2022-07-20,38576,8469,31517
ATM_0048,2022-07-21,71912,4737,69918
ATM_0048,2022-07-24,81290,4926,64278
ATM_0048,2022-08-08,42626,6864,45233
ATM_0048,2022-08-15,16610,6062,15332
ATM_0048,2022-08-23,42525,9828,43845
ATM_0048,2022-08-25,43946,14283,40180
ATM_0048,2022-08-30,46704,13047,38177
ATM_0048,2022-09-01,58216,13284,57243
ATM_0048,2022-09-08,48891,9701,42077
ATM_0048,2022-09-15,34408,10199,27119
ATM_0048,2022-09-18,50107,0,42489
ATM_0048,2022-09-21,51821,19345,43417
ATM_0048,2022-10-04,47152,13918,39981
ATM_0048,2022-10-14,69472,18090,40734
ATM_0048,2022-10-19,55291,9061,42477
ATM_0048,2022-10-30,30376,10778,20327
ATM_0048,2022-11-02,56745,11656,49071
ATM_0048,2022-11-04,45491,7765,37511
ATM_0048,2022-11-08,45135,10377,44275
ATM_0048,2022-11-14,63656,2519,60331
ATM_0048,2022-11-15,52122,9371,44113
ATM_0048,2022-11-18,30864,0,33934
ATM_0048,2022-12-10,59942,4851,44497
ATM_0048,2022-12-13,51457,15583,31526
ATM_0048,2022-12-17,53249,4871,61086
ATM_0048,2022-12-31,79102,13711,66361
ATM_0048,2023-01-09,72153,8135,76555
ATM_0048,2023-01-29,59656,5820,63609
ATM_0048,2023-02-01,66568,12473,53055
ATM_0048,2023-02-05,29967,15413,22425
ATM_0048,2023-02-10,33778,11679,21366
ATM_0048,2023-02-12,48889,9539,45850
ATM_0048,2023-02-23,63537,14762,52349
ATM_0048,2023-03-16,36995,8260,27728
ATM_0048,2023-04-13,43500,4318,46689
ATM_0048,2023-04-16,72790,13650,65575
ATM_0048,2023-05-06,36201,5922,27662
ATM_0048,2023-05-13,30490,11488,16516
ATM_0048,2023-05-16,38692,11913,37669
ATM_0048,2023-05-20,61355,13449,52342
ATM_0048,2023-05-21,67631,2876,67096
ATM_0048,2023-05-22,61919,14868,53698
ATM_0048,2023-05-29,65586,7331,50966
ATM_0048,2023-06-05,32315,7184,31938
ATM_0048,2023-06-06,31097,6918,26458
ATM_0048,2023-06-30,54380,23743,31984
ATM_0048,2023-07-01,16426,0,16342
ATM_0048,2023-07-10,41167,17035,36426
ATM_0048,2023-07-11,40421,18266,31581
ATM_0048,2023-07-18,63824,2744,64523
ATM_0048,2023-07-26,40508,8820,36213
ATM_0048,2023-07-29,62187,16781,38349
ATM_0048,2023-08-08,64007,12516,47750
ATM_0048,2023-08-19,56879,14541,51809
ATM_0048,2023-08-20,52271,17005,44848
ATM_0048,2023-08-21,55494,12603,59182
ATM_0048,2023-08-23,51809,15220,43810
ATM_0048,2023-08-24,63215,12702,61305
ATM_0048,2023-08-26,165899,37759,140425
ATM_0048,2023-08-28,50936,11697,42082
ATM_0048,2023-08-30,55039,4507,49381
ATM_0048,2023-09-12,65485,15390,46918
ATM_0048,2023-09-17,49324,5369,47573
ATM_0048,2023-09-20,38297,13676,23706
ATM_0048,2023-10-01,36076,16217,20447
ATM_0048,2023-10-03,68299,13601,69396
ATM_0048,2023-10-07,37581,12176,28369
ATM_0048,2023-10-30,66631,12252,65839
ATM_0048,2023-11-02,46021,15121,28693
ATM_0048,2023-11-05,32754,13209,16863
ATM_0048,2023-11-09,39456,8810,27217
ATM_0048,2023-11-14,60551,10568,63535
ATM_0048,2023-11-22,48469,17596,34998
ATM_0048,2023-11-24,22428,13937,14188
ATM_0048,2023-11-26,16542,7234,9370
ATM_0048,2023-11-30,52088,7835,42524
ATM_0048,2023-12-05,36450,8400,31004
ATM_0048,2023-12-06,67450,15343,57952
ATM_0048,2023-12-11,46619,10503,41053
ATM_0048,2023-12-12,45612,13354,27736
ATM_0048,2023-12-14,73134,7500,59731
ATM_0048,2023-12-24,38708,14052,37549
ATM_0048,2023-12-30,43962,12225,36400
ATM_0049,2022-01-10,66555,8077,56258
ATM_0049,2022-01-13,22422,14490,14141
ATM_0049,2022-01-24,45780,10334,53342
ATM_0049,2022-02-03,35847,8064,29868
ATM_0049,2022-02-10,30431,10061,26851
ATM_0049,2022-02-11,28404,6039,20687
ATM_0049,2022-02-19,62442,9030,48192
ATM_0049,2022-03-11,58032,10432,51654
ATM_0049,2022-03-27,70767,12332,56263
ATM_0049,2022-03-28,46845,5163,47798
ATM_0049,2022-04-02,29614,8827,24975
ATM_0049,2022-04-19,57380,4344,47226
ATM_0049,2022-04-23,35973,15428,28923
ATM_0049,2022-04-24,37240,7294,33808
ATM_0049,2022-04-27,41083,4274,33410
ATM_0049,2022-04-30,35769,1555,35801
ATM_0049,2022-05-07,64480,16180,57328
ATM_0049,2022-05-12,62342,16204,63024
ATM_0049,2022-05-16,53782,148,62117
ATM_0049,2022-06-12,28916,5461,28107
ATM_0049,2022-06-15,28876,4514,28678
ATM_0049,2022-06-19,44610,7648,35369
ATM_0049,2022-06-29,56022,12122,35202
ATM_0049,2022-07-04,41535,7777,37792
ATM_0049,2022-07-06,67699,14003,42589
ATM_0049,2022-07-19,70579,9653,67370
ATM_0049,2022-08-09,51961,12705,44411
ATM_0049,2022-09-17,110265,21949,92535
ATM_0049,2022-09-19,41538,13251,29348
ATM_0049,2022-09-20,64438,12562,44376
ATM_0049,2022-09-22,50098,7951,34436
ATM_0049,2022-10-01,52768,20307,38165
ATM_0049,2022-10-13,67539,9164,55095
ATM_0049,2022-10-14,37786,7149,28847
ATM_0049,2022-11-01,64502,13595,66191
ATM_0049,2022-11-04,58052,18273,45342
ATM_0049,2022-11-06,69007,16325,59925
ATM_0049,2022-11-23,66128,17036,55010
ATM_0049,2022-11-27,39076,4537,49369
ATM_0049,2022-12-05,38508,6954,38643
ATM_0049,2022-12-30,38183,9331,31524
ATM_0049,2023-01-02,57271,8491,42137
ATM_0049,2023-01-11,57347,2039,54671
ATM_0049,2023-01-15,34834,12588,29449
ATM_0049,2023-01-25,54351,10219,53831
ATM_0049,2023-02-02,60606,6412,50613
ATM_0049,2023-02-07,35899,10539,27598
ATM_0049,2023-02-09,89540,17842,74085
ATM_0049,2023-02-18,41236,25203,31077
ATM_0049,2023-02-19,64568,8766,49487
ATM_0049,2023-02-20,62954,3382,47822
ATM_0049,2023-02-21,39739,5129,32938
ATM_0049,2023-02-23,46482,7566,32561
ATM_0049,2023-02-24,69492,9856,50795
ATM_0049,2023-02-25,31256,17168,18746
ATM_0049,2023-02-27,66680,18356,45730
ATM_0049,2023-03-01,50525,10254,32752
ATM_0049,2023-03-02,53347,12759,31956
ATM_0049,2023-03-03,49008,3944,43567
ATM_0049,2023-03-09,54181,14289,51808
ATM_0049,2023-03-11,53921,7927,41663
ATM_0049,2023-03-13,40939,11096,40752
ATM_0049,2023-03-15,49679,4278,44696
ATM_0049,2023-03-18,57304,13369,43395
ATM_0049,2023-03-22,41618,8439,35905
